BRP_6_G_14::rand1,BRP_6_G_14::rand2,BRP_6_G_14::rand3,BRP_6_G_14::rand4,BRP_6_G_14::rand5,BRP_6_G_14::rand6,BRP_6_G_14::rand7,BRP_6_G_14::rand8,BRP_6_G_14::rand9,BRP_6_G_14::rand10,BRP_6_G_14::rand11,BRP_6_G_14::rand12,BRP_6_G_14::rand13,BRP_6_G_14::rand14,BRP_6_G_14::rand15,BRP_6_G_14::rand16,BRP_6_G_14::rand17,BRP_6_G_14::rand18,BRP_6_G_14::rand19,BRP_6_G_14::rand20,BRP_6_G_14::rand21,BRP_6_G_14::rand22,BRP_6_G_14::rand23,BRP_6_G_14::rand24,BRP_6_G_14::rand25,BRP_6_G_14::rand26,BRP_6_G_14::rand27,BRP_6_G_14::rand28,BRP_6_G_14::rand29,BRP_6_G_14::rand30,BRP_6_G_14::rand31,BRP_6_G_14::rand32,BRP_6_G_14::rand33,BRP_6_G_14::rand34,BRP_6_G_14::rand35,BRP_6_G_14::rand36,BRP_6_G_14::rand37,BRP_6_G_14::rand38,BRP_6_G_14::rand39,BRP_6_G_14::rand40,BRP_6_G_14::rand41,BRP_6_G_14::rand42,BRP_6_G_14::rand43,BRP_6_G_14::rand44,BRP_6_G_14::rand45,BRP_6_G_14::rand46,BRP_6_G_14::rand47,BRP_6_G_14::rand48,BRP_6_G_14::rand49,BRP_6_G_14::rand50,BRP_6_G_14::rand51,BRP_6_G_14::rand52,BRP_6_G_14::rand53,BRP_6_G_14::rand54,BRP_6_G_14::rand55,BRP_6_G_14::rand56,BRP_6_G_14::rand57,BRP_6_G_14::rand58,BRP_6_G_14::rand59,BRP_6_G_14::rand60,BRP_6_G_14::rand61,BRP_6_G_14::rand62,BRP_6_G_14::rand63,BRP_6_G_14::rand64,BRP_6_G_14::rand65,BRP_6_G_14::rand66,BRP_6_G_14::rand67,BRP_6_G_14::rand68,BRP_6_G_14::rand69,BRP_6_G_14::rand70,BRP_6_G_14::rand71,BRP_6_G_14::rand72,BRP_6_G_14::rand73,BRP_6_G_14::rand74,BRP_6_G_14::rand75,BRP_6_G_14::rand76,BRP_6_G_14::rand77,BRP_6_G_14::rand78,BRP_6_G_14::rand79,BRP_6_G_14::rand80,BRP_6_G_14::rand81,BRP_6_G_14::rand82,BRP_6_G_14::rand83,BRP_6_G_14::rand84,BRP_6_G_14::rand85,BRP_6_G_14::rand86,BRP_6_G_14::rand87,BRP_6_G_14::rand88,BRP_6_G_14::rand89,BRP_6_G_14::rand90,BRP_6_G_14::rand91,BRP_6_G_14::rand92,BRP_6_G_14::rand93,BRP_6_G_14::rand94,BRP_6_G_14::rand95,BRP_6_G_14::rand96,BRP_6_G_14::rand97,BRP_6_G_14::rand98,BRP_6_G_14::rand99,BRP_6_G_14::rand100
2.959699713374388,2.959699712171125,2.9597001067956947,2.9596997133777108,2.9596997131852705,2.959699713368684,2.959699714134724,2.9596997134096843,2.959699756793326,2.959699713371662,2.9596997129983467,2.9596997129665064,2.9596997134919856,2.9596997133751346,2.959699713402747,2.9596997133751515,2.9596997133747514,2.9596997132891776,2.9596997133742833,2.959699713376323,2.959699713376907,2.9596997133276464,2.9596997133850853,2.9596997132290994,2.9596997121222786,2.959699713271668,2.959699716268166,2.9596997133792886,2.9596997133723306,2.959699713140994,2.959699713338267,2.959699713374944,2.959699713262387,2.959699713375302,2.9596997184112372,2.9596997133510983,2.959699713053942,2.959699713374445,2.9596997131520664,2.959699713377285,2.959699713523691,2.9596997133682468,2.959699712959775,2.9596997133709357,2.959699713183496,2.9596997133283662,2.9596997133742318,2.959699713402072,2.959699712738076,2.9596997132995915,2.9596998810020136,2.9596997133751572,2.959699749459438,2.9596997133393836,2.95969971390415,2.9596997153928553,2.959699713374204,2.9596997132639773,2.9596997133882263,2.959699713374586,2.9596997135365477,2.959699713087378,2.9596997133723817,2.959699713375418,2.959699713380961,2.9596997133693947,2.959699713270664,2.959709727373525,2.9596997129421188,2.959699713344414,2.959699713374823,2.9596997133748273,2.9596997133969634,2.959699713105136,2.959699712979099,2.9596997134641208,2.9596997133754495,2.956680017982879,2.959699712901516,2.959699712379026,2.9596997128893987,2.9567334016695495,2.9596997132661182,2.9596997131203864,2.959699713375229,2.9596997133755303,2.9596997120091504,2.959699713377877,2.9596997138299814,2.959699768323273,2.959699713348017,2.9596997133721272,2.959699713374769,2.9596997129853446,2.959699713919353,2.959699713380042,2.9596997137762764,2.9596997165609475,2.9596997133749956,2.9596997130573213
2.9961176066123607,2.9961176064838386,2.996117644511984,2.996117606612628,2.996117606592184,2.9961176066117536,2.996117606678325,2.996117606615431,2.996117610795201,2.9961176066120676,2.996117606572229,2.996117606568521,2.996117606623688,2.99611760661244,2.9961176066151007,2.9961176066124406,2.996117606612401,2.9961176066032533,2.9961176066123554,2.9961176066125526,2.9961176066124087,2.996117606607371,2.996117606613396,2.996117606594778,2.99611760647803,2.9961176066013793,2.9961176068911395,2.9961176066128288,2.996117606612141,2.996117606586388,2.9961176066085007,2.99611760661242,2.99611760659666,2.9961176066124544,2.9961176070975553,2.9961176066098694,2.996117606578168,2.996117606612366,2.996117606588639,2.996117606612646,2.996117606626749,2.9961176066117092,2.9961176065681205,2.9961176066119695,2.996117606591971,2.9961176066074504,2.9961176066123434,2.996117606615034,2.9961176065444586,2.996117606604378,2.9961176227610413,2.9961176066124433,2.9961176100863214,2.996117606608625,2.996117606663339,2.9961176068068194,2.99611760661234,2.996117606600577,2.9961176066136432,2.996117606612381,2.9961176066279767,2.9961176065817314,2.9961176066121475,2.9961176066124064,2.9961176066127653,2.9961176066118256,2.9961176066012856,2.996118571327186,2.9961176065662136,2.996117606609155,2.9961176066124042,2.9961176066124073,2.996117606614367,2.9961176065836304,2.9961176065701696,2.9961176066208703,2.9961176066124695,2.995826502106096,2.9961176065608766,2.9961176065060724,2.9961176065603854,2.9958308877104334,2.9961176065977835,2.9961176065852584,2.9961176066124486,2.996117606612477,2.996117606466681,2.996117606612698,2.9961176066562554,2.996117611901082,2.9961176066095496,2.996117606612119,2.9961176066124016,2.996117606570833,2.9961176066646247,2.996117606612912,2.9961176066510857,2.996117606905017,2.9961176066124255,2.996117606578515
3.99999999999999,3.999999999981294,3.999999999998126,3.9999999999999107,3.999999999997085,3.9999999999999027,3.999999999989184,3.999999999999499,3.9999999999999987,3.9999999999999436,3.999999999994196,3.9999999999932467,3.9999999999999853,3.9999999999999996,4.000000000000001,3.9999999999999987,3.9999999999999964,3.9999999999986544,3.9999999999999947,3.9999999999999973,3.9999999999997,3.9999999999992664,3.999999999999995,3.9999999999946696,3.9999999999796576,3.9999999999983777,3.999999999999992,3.9999999999999813,3.9999999999999556,3.999999999994815,3.9999999999994253,3.9999999999999964,3.999999999992705,3.999999999999997,3.999999999999932,3.999999999999622,3.999999999995061,3.999999999999989,3.9999999999965707,3.9999999999999973,3.999999999999996,3.999999999999899,3.999999999993614,3.9999999999999014,3.999999999997023,3.9999999999992824,3.9999999999999853,3.999999999999998,3.999999999990198,3.9999999999988356,3.9999999999999916,4.000000000000001,3.9999999999965006,3.99999999999945,3.9999999999999036,3.999999999999998,3.999999999999984,3.9999999999982867,3.9999999999999125,3.9999999999999916,3.9999999999999805,3.999999999995569,3.9999999999999574,3.999999999999909,3.999999999999651,3.999999999999908,3.9999999999983826,3.9999999999999862,3.999999999993308,3.999999999999517,3.999999999999991,3.9999999999999956,3.9999999999997384,3.9999999999958478,3.9999999999938924,3.9999999999997873,3.9999999999999982,3.9999997073991813,3.999999999991195,3.9999999999845657,3.999999999992197,3.999998584225921,3.999999999993838,3.999999999996084,3.999999999999998,3.999999999999997,3.9999999999789906,3.9999999999999902,3.999999999999996,3.999999999992767,3.999999999999588,3.9999999999999534,3.999999999999996,3.999999999993984,3.9999999999996394,3.9999999999999982,4.000000000000001,3.99999999997874,3.9999999999999982,3.999999999995093
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9964435393446758,3.9964435392210924,3.996443574061985,3.996443539344895,3.996443539325283,3.996443539344091,3.9964435394017213,3.9964435393473337,3.996443543176362,3.996443539344392,3.9964435393061,3.9964435393024065,3.9964435393550497,3.996443539344751,3.9964435393471875,3.996443539344751,3.9964435393447135,3.996443539335915,3.9964435393446704,3.9964435393448534,3.996443539344628,3.9964435393398774,3.9964435393456244,3.996443539326903,3.99644353921526,3.996443539334111,3.996443539600051,3.9964435393451008,3.996443539344462,3.996443539319264,3.9964435393409614,3.9964435393447304,3.996443539328012,3.9964435393447624,3.9964435397891194,3.9964435393422777,3.9964435393118105,3.9964435393446798,3.9964435393218745,3.9964435393449382,3.996443539357857,3.996443539344049,3.9964435393021533,3.9964435393442885,3.996443539325068,3.996443539339954,3.996443539344657,3.996443539347126,3.99644353927941,3.9964435393370006,3.99644355413765,3.9964435393447535,3.9964435425259,3.9964435393410844,3.996443539391346,3.9964435395228106,3.9964435393446536,3.9964435393333475,3.996443539345826,3.9964435393446944,3.9964435393589777,3.9964435393152344,3.996443539344469,3.9964435393446913,3.996443539344939,3.996443539344159,3.996443539334027,3.9964444230702463,3.9964435393003104,3.9964435393415902,3.9964435393447157,3.996443539344719,3.9964435393464344,3.9964435393170596,3.9964435393041176,3.996443539352406,3.996443539344777,3.9961767819554255,3.9964435392947615,3.9964435392424837,3.996443539294624,3.996180447990899,3.996443539329396,3.996443539318626,3.996443539344757,3.9964435393447837,3.9964435392046562,3.9964435393449835,3.9964435393848867,3.9964435441871413,3.9964435393419744,3.9964435393444426,3.996443539344714,3.9964435393047535,3.9964435393924416,3.996443539345182,3.9964435393801514,3.9964435396061146,3.996443539344737,3.9964435393121382
6.999929692776694,6.999929692741901,6.999929693459792,6.99992969277656,6.9999296927712855,6.999929692776533,6.999929692759126,6.999929692775898,6.999929692852457,6.999929692776608,6.9999296927659085,6.999929692764192,6.999929692776892,6.999929692776714,6.999929692776762,6.9999296927767105,6.999929692776707,6.999929692774213,6.999929692776702,6.9999296927767105,6.999929692776191,6.999929692775348,6.999929692776722,6.999929692767138,6.999929692738956,6.999929692773697,6.999929692781747,6.99992969277669,6.999929692776633,6.999929692767238,6.999929692775643,6.999929692776708,6.999929692763759,6.999929692776708,6.99992969278538,6.999929692776011,6.999929692767516,6.999929692776692,6.999929692770327,6.999929692776713,6.999929692776965,6.999929692776527,6.999929692764822,6.999929692776535,6.999929692771171,6.9999296927753765,6.999929692776686,6.999929692776757,6.99992969275846,6.999929692774546,6.999929693069137,6.999929692776714,6.999929692833549,6.99992969277569,6.9999296927774655,6.99992969278023,6.999929692776683,6.999929692773523,6.999929692776584,6.999929692776696,6.999929692776961,6.999929692768465,6.999929692776636,6.999929692776555,6.999929692776113,6.999929692776543,6.999929692773703,6.999929710246948,6.9999296927642565,6.999929692775816,6.999929692776697,6.999929692776705,6.999929692776295,6.999929692768982,6.999929692765344,6.999929692776497,6.999929692776711,6.999923913017755,6.999929692760491,6.999929692747987,6.99992969276222,6.999922042147023,6.999929692765748,6.999929692769421,6.9999296927767105,6.999929692776709,6.999929692737592,6.999929692776701,6.999929692777499,6.999929692859928,6.999929692775947,6.999929692776628,6.9999296927767025,6.999929692765514,6.999929692777031,6.9999296927767185,6.999929692777414,6.999929692745094,6.99992969277671,6.999929692767577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9824140337768847,2.9824140332440985,2.982414205454643,2.9824140337783027,2.9824140336931606,2.982414033774361,2.9824140341042167,2.9824140337920855,2.9824140527237515,2.9824140337756764,2.9824140336104006,2.9824140335961147,2.9824140338282006,2.9824140337772156,2.982414033789265,2.982414033777222,2.982414033777047,2.9824140337391514,2.982414033776842,2.9824140337777325,2.982414033777865,2.9824140337561906,2.9824140337815557,2.982414033711291,2.982414033222108,2.9824140337313962,2.9824140350396537,2.9824140337790213,2.982414033775974,2.982414033672903,2.9824140337608904,2.9824140337771308,2.982414033725005,2.982414033777287,2.9824140359748084,2.9824140337665703,2.982414033635018,2.9824140337769096,2.9824140336784595,2.982414033778153,2.9824140338420397,2.9824140337741682,2.982414033593329,2.9824140337753424,2.9824140336923612,2.982414033756511,2.982414033776815,2.982414033788969,2.9824140334951754,2.98241403374377,2.9824141069250945,2.982414033777226,2.9824140495219957,2.9824140337613883,2.982414034008024,2.982414034657694,2.982414033776802,2.982414033728002,2.982414033782893,2.9824140337769727,2.9824140338476437,2.982414033649819,2.982414033775997,2.982414033777301,2.982414033779614,2.982414033774673,2.98241403373096,2.9824184036180275,2.982414033585498,2.9824140337636096,2.9824140337770757,2.9824140337770797,2.9824140337866334,2.9824140336576823,2.982414033601876,2.982414033815959,2.9824140337773524,2.981096198838467,2.982414033566908,2.9824140333361715,2.9824140335620335,2.9811190306961843,2.9824140337271015,2.982414033664434,2.982414033777256,2.9824140337773875,2.9824140331724673,2.9824140337784084,2.9824140339756964,2.982414057752128,2.9824140337652123,2.9824140337758838,2.982414033777054,2.982414033604639,2.982414034014549,2.9824140337793565,2.9824140339522636,2.9824140351586466,2.982414033777154,2.9824140336365055
4.997471862064977,4.997471861967049,4.997471886743045,4.997471862065091,4.997471862049628,4.997471862064517,4.9974718620997045,4.997471862066604,4.997471864788767,4.997471862064751,4.997471862034434,4.997471862031296,4.9974718620723495,4.997471862065038,4.99747186206677,4.997471862065037,4.99747186206501,4.997471862058031,4.997471862064978,4.997471862065109,4.9974718620647876,4.997471862061177,4.997471862065656,4.997471862049477,4.997471861962022,4.9974718620565985,4.997471862246515,4.997471862065277,4.997471862064809,4.997471862044124,4.997471862062033,4.997471862065022,4.997471862049206,4.997471862065043,4.997471862380884,4.997471862063076,4.997471862038958,4.99747186206498,4.997471862046927,4.997471862065169,4.9974718620743515,4.997471862064486,4.997471862031314,4.997471862064655,4.997471862049442,4.997471862061241,4.997471862064962,4.997471862066724,4.997471862013305,4.997471862058901,4.997471872580681,4.99747186206504,4.997471864324497,4.9974718620621355,4.9974718620981085,4.9974718621916105,4.99747186206496,4.997471862056007,4.997471862065754,4.997471862064993,4.997471862075139,4.997471862041668,4.997471862064814,4.997471862064946,4.997471862064982,4.997471862064568,4.9974718620565435,4.997472490268226,4.9974718620298395,4.997471862062531,4.997471862065009,4.997471862065014,4.997471862066093,4.997471862043116,4.997471862032861,4.997471862070366,4.997471862065055,4.9972820777516604,4.997471862024756,4.99747186198402,4.997471862025199,4.997284078313403,4.9974718620508005,4.997471862044356,4.997471862065042,4.997471862065059,4.997471861954124,4.997471862065198,4.997471862093567,4.99747186550339,4.9974718620628416,4.997471862064794,4.997471862065008,4.997471862033362,4.997471862098744,4.997471862065342,4.997471862090203,4.997471862239369,4.9974718620650265,4.997471862039208
