BRP_2_G_25::rand1,BRP_2_G_25::rand2,BRP_2_G_25::rand3,BRP_2_G_25::rand4,BRP_2_G_25::rand5,BRP_2_G_25::rand6,BRP_2_G_25::rand7,BRP_2_G_25::rand8,BRP_2_G_25::rand9,BRP_2_G_25::rand10,BRP_2_G_25::rand11,BRP_2_G_25::rand12,BRP_2_G_25::rand13,BRP_2_G_25::rand14,BRP_2_G_25::rand15,BRP_2_G_25::rand16,BRP_2_G_25::rand17,BRP_2_G_25::rand18,BRP_2_G_25::rand19,BRP_2_G_25::rand20,BRP_2_G_25::rand21,BRP_2_G_25::rand22,BRP_2_G_25::rand23,BRP_2_G_25::rand24,BRP_2_G_25::rand25,BRP_2_G_25::rand26,BRP_2_G_25::rand27,BRP_2_G_25::rand28,BRP_2_G_25::rand29,BRP_2_G_25::rand30,BRP_2_G_25::rand31,BRP_2_G_25::rand32,BRP_2_G_25::rand33,BRP_2_G_25::rand34,BRP_2_G_25::rand35,BRP_2_G_25::rand36,BRP_2_G_25::rand37,BRP_2_G_25::rand38,BRP_2_G_25::rand39,BRP_2_G_25::rand40,BRP_2_G_25::rand41,BRP_2_G_25::rand42,BRP_2_G_25::rand43,BRP_2_G_25::rand44,BRP_2_G_25::rand45,BRP_2_G_25::rand46,BRP_2_G_25::rand47,BRP_2_G_25::rand48,BRP_2_G_25::rand49,BRP_2_G_25::rand50,BRP_2_G_25::rand51,BRP_2_G_25::rand52,BRP_2_G_25::rand53,BRP_2_G_25::rand54,BRP_2_G_25::rand55,BRP_2_G_25::rand56,BRP_2_G_25::rand57,BRP_2_G_25::rand58,BRP_2_G_25::rand59,BRP_2_G_25::rand60,BRP_2_G_25::rand61,BRP_2_G_25::rand62,BRP_2_G_25::rand63,BRP_2_G_25::rand64,BRP_2_G_25::rand65,BRP_2_G_25::rand66,BRP_2_G_25::rand67,BRP_2_G_25::rand68,BRP_2_G_25::rand69,BRP_2_G_25::rand70,BRP_2_G_25::rand71,BRP_2_G_25::rand72,BRP_2_G_25::rand73,BRP_2_G_25::rand74,BRP_2_G_25::rand75,BRP_2_G_25::rand76,BRP_2_G_25::rand77,BRP_2_G_25::rand78,BRP_2_G_25::rand79,BRP_2_G_25::rand80,BRP_2_G_25::rand81,BRP_2_G_25::rand82,BRP_2_G_25::rand83,BRP_2_G_25::rand84,BRP_2_G_25::rand85,BRP_2_G_25::rand86,BRP_2_G_25::rand87,BRP_2_G_25::rand88,BRP_2_G_25::rand89,BRP_2_G_25::rand90,BRP_2_G_25::rand91,BRP_2_G_25::rand92,BRP_2_G_25::rand93,BRP_2_G_25::rand94,BRP_2_G_25::rand95,BRP_2_G_25::rand96,BRP_2_G_25::rand97,BRP_2_G_25::rand98,BRP_2_G_25::rand99,BRP_2_G_25::rand100
1.6467992266731364,1.646961051556452,1.6469909048527023,1.6469370174406561,1.6467992011731722,1.64699110552838,1.6469653853006931,1.646841890337612,1.6470020216574253,1.6469868124141456,1.6469899245028077,1.6469874957936546,1.6469727968881003,1.646963062069705,1.6469855984369521,1.6467958638419695,1.6468833391257192,1.6469326096834722,1.646798986647594,1.647012211495324,1.6469840128224247,1.646998491354705,1.6469483881738731,1.6467912965210023,1.6469143838269946,1.6469840555005595,1.6468201368523696,1.6469928303050385,1.6467948657591918,1.646910959045062,1.6471626392198688,1.646789732388286,1.646982704668187,1.646989935857668,1.6469874855740059,1.6467915437537957,1.6467991623669684,1.646798723119553,1.6467967829765475,1.646921835041618,1.646992813372155,1.6469909361314194,1.646791449693285,1.6469264639575325,1.646991761833575,1.6468418835126815,1.646979430927262,1.6469553991628707,1.6469322436371416,1.6469959984377154,1.6467961991598392,1.6469193712905539,1.6469836777072033,1.6467861871841774,1.646924865619631,1.6469773089767021,1.6468503386660418,1.646980777075498,1.6469751010249365,1.6467860527807152,1.6538607310689195,1.646800543083312,1.6495299825049237,1.646989652862054,1.6469372460060168,1.6467922669392197,1.6469970183419211,1.6469906204807463,1.6469905671198932,1.6469222221341222,1.6467966424206226,1.6469839049569108,1.6469971365431413,1.6469876681171784,1.6467857865967717,1.646895724674312,1.6472860848665865,1.6467878219967564,1.646953953815442,1.6467955024091954,1.6468004017475277,1.6469900360787073,1.6470499957487283,1.6469934710016056,1.6469385254413074,1.6469895258551137,1.6469898134497158,1.6467850159532682,1.6467938804419808,1.6469825336521255,1.6469918488021533,1.6467997232075504,1.6469717250929612,1.6469164787322672,1.6467855260671747,1.646995499069251,1.646995263334785,1.6469911163610351,1.6468714034999872,1.6469609267012266
2.990533607992502,2.9905353037328837,2.9905356147573237,2.990535051179009,2.9905336077334566,2.9905356154715226,2.9905353513170074,2.990534052186782,2.990535696700748,2.990535574937442,2.990535610313441,2.9905355857037788,2.9905354289156105,2.990535327028398,2.9905355665170927,2.9905335730423768,2.9905344847920983,2.990535004829856,2.9905336055058394,2.990535767626784,2.9905355461697662,2.990535672169048,2.990535171462477,2.990533525529113,2.990534812632877,2.990535549625189,2.990533825486614,2.990535631613294,2.9905335626957084,2.990534776546257,2.99053678821753,2.9905335094127796,2.990535531389991,2.990535588016761,2.990535584909885,2.9905335282071626,2.990533607311545,2.9905336027680502,2.9905335825535486,2.9905348909619014,2.990535629919231,2.9905356213828873,2.990533527239214,2.9905349397600864,2.9905356160674543,2.9905340522569746,2.990535500916292,2.990535244702741,2.990535001028086,2.990535653205754,2.990533576488794,2.9905348650928043,2.9905355457615115,2.9905334725590023,2.990534922777434,2.9905354764786978,2.9905341403963703,2.9905355135133527,2.9905354534734556,2.990533471187706,2.9905823313770252,2.990533621669788,2.9905528546989024,2.9905356008393897,2.990535053808936,2.9905335356293494,2.990535660475196,2.990535605466221,2.9905356136286847,2.990534895145858,2.9905335811436817,2.9905355487060836,2.9905356608790785,2.9905355844030836,2.990533467758414,2.9905346163183837,2.9905376255039195,2.9905334895636706,2.9905352307677604,2.9905335693147115,2.990533620199762,2.9905356028122068,2.99053602417113,2.9905356305327127,2.990535067316778,2.9905355972267036,2.9905356038711552,2.990533460415544,2.990533552422988,2.9905355322936287,2.990535621460915,2.990533613142698,2.9905354186377724,2.990534834491455,2.9905334656619136,2.990535651387736,2.9905356512054353,2.9905356159343355,2.9905343608750488,2.9905353041845437
3.988511893317878,3.9885140285145475,3.98851441999769,3.988513710435002,3.988511892992459,3.988514420769838,3.9885140886316788,3.9885124523481834,3.988514520019375,3.988514370135775,3.9885144149357252,3.9885143840233255,3.9885141863388625,3.988514058052368,3.988514359926504,3.988511849338351,3.988512996900925,3.9885136520580478,3.988511890189513,3.9885146060481182,3.9885143339627316,3.98851449026963,3.988513861998556,3.9885117895459525,3.988513409936925,3.9885143385894084,3.988512167019156,3.988514440919205,3.9885118363210585,3.988513364479498,3.9885158403106646,3.9885117692788823,3.988514315253462,3.988514384805893,3.98851438296072,3.9885117929258693,3.9885118924598317,3.98851188674451,3.988511861302919,3.988513508589636,3.98851443864705,3.988514428917742,3.98851179170874,3.988513570062045,3.9885144209449015,3.988512452449519,3.988514277231055,3.9885139542018853,3.9885136472740257,3.988514467046144,3.9885118536715978,3.9885134760111343,3.9885143337328652,3.9885117229033122,3.9885135486564267,3.9885142462570213,3.988512563386459,3.9885142929554007,3.988514217300387,3.9885117211801027,3.9885709323349197,3.9885119105283313,3.9885352711770454,3.988514402398587,3.988513713768065,3.988511802256914,3.988514475887014,3.988514407719922,3.988514418797258,3.9885135138696612,3.988511859533505,3.988514337492346,3.9885144763191365,3.988514382100915,3.9885117168038238,3.9885131626722283,3.9885168528577495,3.988511744302348,3.9885139367657465,3.9885118446502887,3.988511908678417,3.9885144046957133,3.9885149163302254,3.988514438844537,3.9885137307862144,3.9885143976403703,3.9885144063398537,3.988511707625343,3.988511823391414,3.9885143166382204,3.988514428147092,3.988511899797688,3.9885141734841216,3.988513437452094,3.988511714221994,3.988514465069629,3.988514465049651,3.9885144213846253,3.9885128409764463,3.988514029244397
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.808344607724011,4.808367008993158,4.808371140024799,4.808363684317272,4.808344604184951,4.808371169081834,4.8083676065101795,4.808350518590692,4.808372709874991,4.808370571170644,4.808370998970482,4.808370662300535,4.808368631827616,4.808367285066186,4.808370399242905,4.808344141698994,4.808356258678302,4.808363074539513,4.808344574454288,4.808374152757037,4.808370183440636,4.808372209945161,4.808365256601044,4.808343508779184,4.80836055340565,4.808370186526654,4.808347505119319,4.8083714094230725,4.8083440033584255,4.808360079597868,4.808395478248617,4.808343291887819,4.808370003514118,4.808371021567897,4.808370661531689,4.808343542946572,4.8083445988236155,4.808344537933601,4.808344269111211,4.80836158438186,4.8083714085072025,4.80837113842931,4.808343529902612,4.8083622246984055,4.808371265745208,4.80835051751914,4.808369547133793,4.8083662268157195,4.8083630238555415,4.808371858463237,4.808344188202159,4.8083612434674095,4.8083701341863945,4.808342800569201,4.808362003725084,4.808369255688564,4.808351688663218,4.808369734734425,4.808368950160643,4.80834278191968,4.809344966944636,4.808344790154895,4.808731084460774,4.8083709676286865,4.80836371572882,4.808343643252519,4.808372002721639,4.808371106622491,4.80837109105332,4.808361637834829,4.808344249587762,4.80837016508895,4.808372019852842,4.808370689047517,4.80834274561229,4.808357971553506,4.808412978850847,4.808343027125024,4.808366025731074,4.808344091585335,4.808344770569746,4.808371022544244,4.808379509083877,4.808371505352288,4.808363892674037,4.808370952204881,4.8083709885712285,4.808342638221681,4.8083438668379355,4.808369977339251,4.808371273563176,4.808344676542652,4.808368482682293,4.808360843419351,4.808342708967535,4.808371786193386,4.808371751441133,4.808371170251777,4.8083546053273745,4.808366990089757
7.925860909555121,7.925870859487221,7.925872690671737,7.925869380856221,7.9258609080024796,7.925872700340597,7.925871130012537,7.925863527900234,7.925873307541783,7.925872445070941,7.925872641606233,7.925872493977651,7.925871585388339,7.925870987334253,7.925872378719575,7.925860703274074,7.925866073303886,7.925869109599016,7.925860894847032,7.925873864952474,7.925872274124937,7.925873114503288,7.92587008196769,7.925860423017073,7.925867986848786,7.9258722825174015,7.925862192492594,7.925872802620359,7.92586064210088,7.92586777591895,7.925882043035717,7.925860327338672,7.925872191680415,7.925872599320892,7.9258724920327595,7.925860438392926,7.925860905586116,7.925860878683988,7.925860759575267,7.925868445397728,7.9258727986725654,7.92587270466626,7.925860432641602,7.925868730518654,7.925872728626424,7.925863527754069,7.925871997850016,7.925870512461304,7.92586908716298,7.925872975045309,7.92586072376853,7.925868293838597,7.925872259484107,7.925860109846936,7.925868631813048,7.925871863222378,7.925864046818879,7.925872077679945,7.925871727784778,7.925860101651526,7.9262463850959035,7.925860990296749,7.926010755345009,7.925872612207981,7.925869395357694,7.925860482573509,7.925873031163466,7.925872661096938,7.925872674539802,7.925868469439807,7.925860751051811,7.925872274529172,7.925873036826488,7.925872498610239,7.925860084040821,7.925866838171857,7.9258887537647,7.925860210159667,7.925870425950788,7.925860681158641,7.925860981624943,7.925872631839245,7.925875919483991,7.925872827047381,7.925869474198014,7.925872600028258,7.925872624662376,7.925860038055227,7.925860581596985,7.925872186342206,7.925872742563781,7.92586093999311,7.925871521349149,7.925868115456411,7.925860069240889,7.925872950906342,7.9258729408066895,7.9258727016759005,7.9258653416381275,7.925870855194071
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8423079930262958,1.8424441768733613,1.8424692993682525,1.8424239579170052,1.8423079715300776,1.8424694738213465,1.8424478142415583,1.842343913882786,1.8424787913830674,1.8424658442427428,1.8424684509988478,1.8424664044955925,1.8424540499671367,1.8424458594137179,1.8424648055489306,1.8423051612756005,1.8423788039894433,1.8424202497876958,1.8423077908767598,1.8424875089127721,1.842463486788798,1.8424757709998194,1.842433520677476,1.84230131539593,1.842404918472309,1.8424635104968385,1.8423255997452745,1.8424709325846957,1.842304320708554,1.8424020373832646,1.8426163092479757,1.842299997711913,1.8424623906386675,1.8424685515172279,1.8424663986862992,1.8423015231616817,1.8423079389255008,1.8423075689632706,1.8423059354191873,1.8424111874153728,1.8424709245029347,1.8424693000898926,1.8423014439169707,1.842415081243136,1.8424700514290449,1.8423439075792225,1.8424596210370936,1.8424394204234247,1.842419941650515,1.842473644827839,1.8423054437900899,1.8424091144778874,1.8424631922924173,1.8422970123554478,1.8424137372653238,1.8424578448038453,1.8423510255559328,1.8424607596190714,1.8424559867541472,1.8422968990747306,1.848351051190986,1.8423091015508792,1.844643280133338,1.8424682494033537,1.842424149293268,1.842302132513067,1.8424745166759633,1.8424690857715493,1.8424690054690702,1.8424115126256928,1.8423058168607527,1.842463381182604,1.8424746195007415,1.84246656206814,1.8422966775178167,1.8423892199669507,1.842722007813799,1.842298388966783,1.842438199493016,1.842304856808686,1.8423089825409726,1.8424685800697023,1.842519860032422,1.8424715032146917,1.842425225419845,1.8424681518225874,1.8424683790176342,1.842296025951186,1.842303491119427,1.8424622358476337,1.842470106387768,1.8423084111833061,1.8424531444135166,1.8424066816507578,1.8422964557332742,1.8424732108742745,1.8424730032716756,1.8424694815152884,1.8423687547944734,1.842444064735387
4.874871628215029,4.874886610470126,4.874889372324473,4.874884386356132,4.874871625853417,4.874889390858649,4.874887011520873,4.874875579518091,4.8748903999160955,4.874888993832091,4.874889281760733,4.874889057122877,4.87488769725412,4.874886796562451,4.874888881627187,4.874871316728927,4.874879417407711,4.87488397841469,4.874871605983019,4.874891341738741,4.874888734867364,4.874890073619237,4.874885438682873,4.874870893663833,4.874882291432236,4.874888738882291,4.874873564923538,4.874889550358828,4.874871224280748,4.874881974410542,4.874905244916476,4.8748707487866305,4.87488861382849,4.874889282336638,4.87488905616317,4.874870916570987,4.874871622257947,4.874871581573667,4.874871401863069,4.874882981134535,4.874889548762446,4.874889375342562,4.8748709078587815,4.874883409583995,4.874889451438011,4.874875578893066,4.874888311063478,4.874886087449997,4.874883944537812,4.874889843173059,4.874871347786218,4.874882753089088,4.874888703936188,4.874870420390395,4.874883261639806,4.874888114703337,4.874876361858598,4.874888435561366,4.874887910437442,4.874870407941817,4.875524327382899,4.8748717501472285,4.875124046858605,4.874889256498771,4.874884407517223,4.87487098355361,4.874889937443841,4.874889345889646,4.874889341133212,4.874883016967879,4.874871388846708,4.874888724970664,4.874889948360656,4.874889072997846,4.874870383246474,4.87488056412945,4.874916654299841,4.87487057182629,4.874885953741646,4.874871283252071,4.874871737055989,4.8748892919042035,4.874894833924494,4.874889609465644,4.874884525928869,4.874889244702547,4.874889271381233,4.874870311898406,4.874871133011203,4.874888598069513,4.8748894595743435,4.874871674206036,4.874887598117142,4.8748824853393575,4.874870359148265,4.874889797050129,4.874889775290076,4.874889391867743,4.874878312375648,4.874886598967401
