BRP_6_H_11::rand1,BRP_6_H_11::rand2,BRP_6_H_11::rand3,BRP_6_H_11::rand4,BRP_6_H_11::rand5,BRP_6_H_11::rand6,BRP_6_H_11::rand7,BRP_6_H_11::rand8,BRP_6_H_11::rand9,BRP_6_H_11::rand10,BRP_6_H_11::rand11,BRP_6_H_11::rand12,BRP_6_H_11::rand13,BRP_6_H_11::rand14,BRP_6_H_11::rand15,BRP_6_H_11::rand16,BRP_6_H_11::rand17,BRP_6_H_11::rand18,BRP_6_H_11::rand19,BRP_6_H_11::rand20,BRP_6_H_11::rand21,BRP_6_H_11::rand22,BRP_6_H_11::rand23,BRP_6_H_11::rand24,BRP_6_H_11::rand25,BRP_6_H_11::rand26,BRP_6_H_11::rand27,BRP_6_H_11::rand28,BRP_6_H_11::rand29,BRP_6_H_11::rand30,BRP_6_H_11::rand31,BRP_6_H_11::rand32,BRP_6_H_11::rand33,BRP_6_H_11::rand34,BRP_6_H_11::rand35,BRP_6_H_11::rand36,BRP_6_H_11::rand37,BRP_6_H_11::rand38,BRP_6_H_11::rand39,BRP_6_H_11::rand40,BRP_6_H_11::rand41,BRP_6_H_11::rand42,BRP_6_H_11::rand43,BRP_6_H_11::rand44,BRP_6_H_11::rand45,BRP_6_H_11::rand46,BRP_6_H_11::rand47,BRP_6_H_11::rand48,BRP_6_H_11::rand49,BRP_6_H_11::rand50,BRP_6_H_11::rand51,BRP_6_H_11::rand52,BRP_6_H_11::rand53,BRP_6_H_11::rand54,BRP_6_H_11::rand55,BRP_6_H_11::rand56,BRP_6_H_11::rand57,BRP_6_H_11::rand58,BRP_6_H_11::rand59,BRP_6_H_11::rand60,BRP_6_H_11::rand61,BRP_6_H_11::rand62,BRP_6_H_11::rand63,BRP_6_H_11::rand64,BRP_6_H_11::rand65,BRP_6_H_11::rand66,BRP_6_H_11::rand67,BRP_6_H_11::rand68,BRP_6_H_11::rand69,BRP_6_H_11::rand70,BRP_6_H_11::rand71,BRP_6_H_11::rand72,BRP_6_H_11::rand73,BRP_6_H_11::rand74,BRP_6_H_11::rand75,BRP_6_H_11::rand76,BRP_6_H_11::rand77,BRP_6_H_11::rand78,BRP_6_H_11::rand79,BRP_6_H_11::rand80,BRP_6_H_11::rand81,BRP_6_H_11::rand82,BRP_6_H_11::rand83,BRP_6_H_11::rand84,BRP_6_H_11::rand85,BRP_6_H_11::rand86,BRP_6_H_11::rand87,BRP_6_H_11::rand88,BRP_6_H_11::rand89,BRP_6_H_11::rand90,BRP_6_H_11::rand91,BRP_6_H_11::rand92,BRP_6_H_11::rand93,BRP_6_H_11::rand94,BRP_6_H_11::rand95,BRP_6_H_11::rand96,BRP_6_H_11::rand97,BRP_6_H_11::rand98,BRP_6_H_11::rand99,BRP_6_H_11::rand100
1.6719556496712091,1.6717875077335365,1.7863764191685565,1.671260604264598,1.6711628867766068,1.6711263302777506,1.672395314282583,1.6738793842759814,1.6801145738009045,1.671566686105353,1.6713469274457065,1.675162042573666,1.6781109614934255,1.6711062756511748,1.6713911453648997,1.6724275109261448,1.6710651521242432,1.6729548825401772,1.671105692520536,1.6711404309553415,1.6711877387309235,1.6710783991010152,1.672088189352088,1.6721683838312076,1.6725060732165098,1.6715579566214027,1.7863765263398623,1.6717924118786887,1.6715498294652407,1.6748780259488272,1.67119307336243,1.6716641361251072,1.6719864606116654,1.6711135810143953,1.6713686604884652,1.6710910137911894,1.671076597563263,1.6715188947332773,1.6711242101172636,1.6717867244936762,1.7863765275008447,1.671069719191606,1.6710873222824085,1.6711355091702518,1.6713100340763938,1.6715207483061638,1.6710807886195995,1.6729559428048935,1.6710893532942461,1.6717940462571586,1.7863765002197127,1.6710822658849906,1.6752283806661685,1.6712317996547705,1.6711741116456864,1.6720180508100004,1.671054686942301,1.671068442350949,1.6716070086910786,1.6711317053244956,1.6716835940299053,1.6711157034876156,1.6711745512651823,1.6715714318294215,1.6712650784298475,1.6710661452049227,1.6712876207317438,1.7863765062853163,1.6719594752669287,1.671088662171842,1.6712213853260771,1.6712314281849965,1.6722020444830765,1.6711266808488476,1.6713116836973814,1.6720635821116003,1.6711850575127503,1.6711022798954762,1.6722499420344619,1.672751448936566,1.6718144409342994,1.671009488671639,1.6714514502070401,1.6710857317824959,1.671104618370504,1.6710915605993537,1.6710838626606093,1.6714647602638866,1.6717953802859558,1.7863763957628604,1.6710750949596915,1.6710880147158436,1.6711802644253797,1.6710966811839458,1.6722843908985157,1.6719840553289456,1.6722066276869456,1.6770868941043997,1.6710663427908463,1.671072124062038
2.990709092030835,2.990708134126967,2.991510634323696,2.9907051359742884,2.9907045805005414,2.990704372807697,2.99071160324386,2.990720122219737,2.9907566502653933,2.99070687655787,2.9907056267248286,2.9907275400715094,2.9907447847750235,2.990704257344406,2.9907058782350333,2.9907117872869136,2.990704017504799,2.9907148072366017,2.9907042561160373,2.9907044530329463,2.990704722024683,2.9907041009946584,2.9907098488235873,2.99071030664564,2.990712236596407,2.9907068268248076,2.991510635169935,2.9907081620212383,2.9907067806507035,2.990725893212685,2.9907047517759042,2.9907074313611854,2.9907092684059196,2.9907043007046212,2.9907057502392282,2.9907041713190097,2.9907040878209337,2.990706604661211,2.9907043602594716,2.9907081296511144,2.991510635179106,2.9907040446824626,2.990704150839397,2.990704425696177,2.99070541693467,2.9907066114156455,2.9907041135666232,2.990714813312693,2.990704162404005,2.9907081713209207,2.9915106349636917,2.9907041232907114,2.9907279251224756,2.9907049725922508,2.990704644442643,2.9907094486647443,2.9907038877831846,2.9907040418238617,2.9907071060152908,2.990704402947524,2.9907075404343906,2.990704312829648,2.990704647037673,2.9907069034335567,2.9907051611526367,2.9907040099815934,2.990705289607692,2.991510635011571,2.9907091144440194,2.9907041576889553,2.990704913043772,2.9907049701362522,2.9907104988799356,2.990704374215756,2.990705426000241,2.990709708389632,2.990704706401027,2.9907042363276584,2.99071077247236,2.990713641257596,2.990708287601972,2.9907033304711153,2.990706220936723,2.990704134655087,2.990704248144148,2.9907041735667286,2.9907041304896644,2.9907062968105516,2.990708178958119,2.9915106341388995,2.9907040769287767,2.990704152540223,2.9907046782893945,2.9907042024905466,2.990710969274033,2.9907092546626948,2.990710524952239,2.9907387664358405,2.990704028621674,2.9907040572014414
3.9887247927322274,3.9887236590486523,3.9896976639810897,3.988720111306696,3.988719454098895,3.9887192083857617,3.988727765814185,3.9887378585070015,3.988781253152664,3.988722170782297,3.9887206919448976,3.988746655541117,3.9887671370108837,3.9887190715357397,3.988720989543792,3.9887279837306466,3.9887187867744496,3.988731560378756,3.9887190704243327,3.9887193033156527,3.988719621584519,3.988718886897181,3.9887256886796916,3.9887262306696165,3.9887285157736456,3.9887221119227063,3.989697665020699,3.9887236920543634,3.988722057296014,3.9887447017916267,3.9887196566906513,3.9887228273349664,3.9887250016110793,3.9887191231377237,3.988720838076257,3.988718969874597,3.988718870830045,3.9887218490514815,3.9887191934580244,3.9887236537492106,3.9896976650319647,3.988718819128987,3.988718945726882,3.988719271077253,3.9887204437206476,3.9887218564231133,3.988718901605964,3.9887315675756483,3.9887189594127057,3.9887237030587257,3.989697664767328,3.988718913328419,3.9887471124086478,3.9887199180601227,3.9887195297739386,3.988725214995449,3.988718621786652,3.988718816467837,3.9887224423040046,3.9887192439777173,3.9887229561328925,3.988719137493245,3.98871953285998,3.9887222025635602,3.988720141054619,3.988718775715473,3.9887202930873524,3.9896976648261457,3.9887248193595144,3.988718953705226,3.9887198475483534,3.988719915097872,3.9887264582562647,3.9887192099558715,3.988720454395476,3.9887255224352947,3.9887196030367593,3.988719046947924,3.9887267821714056,3.9887301792957306,3.9887238406930736,3.988717913205449,3.9887213949938616,3.9887189254078135,3.988719060686606,3.988718972392943,3.988718921538092,3.988721484798654,3.988723712103477,3.9896976637540678,3.9887188575577794,3.9887189473728837,3.9887195696347004,3.988719006583961,3.988727015176051,3.988724985339321,3.988726489106661,3.98875998433632,3.988718800640001,3.9887188337521047
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8119074800651287,3.811883562223967,3.8281125266782543,3.811808609592328,3.8117947089169144,3.8117895085505094,3.8119700174570026,3.812181086312451,3.8130674635681516,3.811852150691355,3.811820889389516,3.8123634789523964,3.8127827060758595,3.8117866567659675,3.8118271794755487,3.8119745970022505,3.8117808111754767,3.8120496054681565,3.8117865723143107,3.8117915143684966,3.8117982440129974,3.8117826897199554,3.811926332422711,3.811937739334429,3.8119857713009897,3.8118509089544435,3.8281125418247517,3.8118842598585747,3.8118497528051085,3.8123230945097673,3.811799003295854,3.811866012897968,3.8119118622641244,3.8117876946601768,3.8118239810301673,3.8117844851932112,3.811782435552951,3.8118453522779556,3.8117892073073465,3.811883450819926,3.8281125419888378,3.811781459982242,3.811783959701864,3.811790813767123,3.811815641200482,3.8118456186768706,3.8117830303631317,3.8120497562684985,3.8117842486057247,3.811884492353069,3.8281125381331966,3.811783239555132,3.812372911368955,3.8118045117678445,3.8117963055971713,3.8119163557159452,3.811779372596912,3.8117812751897984,3.8118578866265986,3.811790273466702,3.8118687820046646,3.811787996545841,3.811796368065569,3.811852825869339,3.811809246243408,3.8117809618776564,3.8118124527510333,3.828112538990454,3.8119080238045635,3.8117841508564685,3.8118030305407085,3.8118044591725204,3.811942527205779,3.8117895588407094,3.811815876090123,3.8119228322467955,3.811797862874964,3.8117860871374227,3.811949340097544,3.8120206715339386,3.811887393380132,3.8117731541858064,3.811835758196678,3.811783738576397,3.811786420854051,3.8117845635966683,3.8117834680510985,3.8118376514643586,3.8118846820885977,3.8281125233703257,3.811782223490547,3.811784059808492,3.811797181663185,3.8117852921481856,3.811954240050099,3.8119115201453613,3.8119431791919594,3.812637138089769,3.811780977431012,3.811781802908388
6.927238381633152,6.9272295585443615,6.933509222048628,6.927201916222614,6.927196790771122,6.927194873514512,6.927261463825791,6.92733945148587,6.927668403527826,6.927217971970362,6.927206444115531,6.927406951628949,6.927562473911111,6.927193819115969,6.927208763695134,6.927263154396938,6.927191651737712,6.927290854863135,6.927193792096933,6.927195613237825,6.927198094731338,6.927192360561771,6.927245339486946,6.927249549277141,6.927267279920592,6.9272175139006995,6.933509228096339,6.927229815807885,6.927217087655406,6.927391997577881,6.927198373561535,6.927223084901456,6.927239999857373,6.9271942054276625,6.927207584009956,6.927193019856247,6.927192261053897,6.927215464819238,6.927194761460357,6.9272295174212015,6.9335092281618635,6.927191893367231,6.927192827093762,6.927195356178101,6.927204508868152,6.927215555577018,6.9271924841668895,6.927290910562306,6.9271929336565785,6.927229901550735,6.933509226622381,6.927192563919721,6.927410445151387,6.927200405980486,6.927197379764173,6.927241658024026,6.9271909826460805,6.92719183391792,6.927220087398747,6.927195154735665,6.927224102890887,6.927194316857101,6.9271974029871055,6.927218220721013,6.927202150464749,6.927191681303928,6.927203333385767,6.9335092269646355,6.927238583435893,6.927192896061674,6.92719985913515,6.927200385907514,6.927251316405926,6.927194890902809,6.927204594861039,6.927244047816592,6.927197953443318,6.927193612433716,6.927253831040009,6.92728016759442,6.927230971898537,6.927188096985122,6.927211926634847,6.927192731455605,6.927193732566023,6.927193047065786,6.927192644462543,6.927212625139118,6.927229971616148,6.93350922072787,6.927192178220722,6.927192859591176,6.927197700558278,6.927193315333748,6.927255639665384,6.9272398735731,6.927251556842109,6.927508413506437,6.927191721625958,6.927192017537299
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8638300685965403,1.8636856766449008,1.9617168070207336,1.86323318942872,1.8631492716015825,1.8631178772989665,1.864207612733623,1.8654818861282614,1.8708336920478494,1.8634960451749294,1.8633073220114447,1.866583075106844,1.8691142813244928,1.8631006592972659,1.8633452950965068,1.864235259944094,1.8630653619105404,1.864688098620399,1.8631001521192951,1.8631299864496433,1.8631706131740162,1.863076713033824,1.8639438820983016,1.8640127464805927,1.8643027206180929,1.8634885487668449,1.9617168984955982,1.863689888213012,1.8634815692151876,1.8663392523306208,1.8631751962063028,1.8635797312175615,1.863856524949589,1.86310692736704,1.8633259860385982,1.8630875504998246,1.8630751749044736,1.8634550033872475,1.8631160580715673,1.8636850040804063,1.9617168994865426,1.8630692802829891,1.863084378764156,1.863125757757398,1.863275638881546,1.8634566068055765,1.8630787682014958,1.8646890090285744,1.8630861228939384,1.8636912917693162,1.96171687620103,1.8630800327766925,1.86664002402512,1.863208451495674,1.8631589108760878,1.8638836522100664,1.8630565891334652,1.8630681702788967,1.8635306728567926,1.8631224945472493,1.863596446105526,1.8631087499183494,1.8631592881178176,1.8635001210412732,1.8632370325376704,1.8630662550505044,1.8632563904734016,1.9617168813782941,1.863833351933677,1.8630855317840593,1.8631995089448203,1.863208133541213,1.8640416512762328,1.8631181801552714,1.8632770565013885,1.8639227513116097,1.8631683117709221,1.863097222624063,1.864082781330627,1.8645134188332388,1.8637088054033413,1.8630186832792792,1.8633970841654115,1.8630830347672571,1.8630992353839269,1.8630880227253304,1.8630814098116444,1.863408513966204,1.863692437251396,1.9617167870430245,1.8630738917047227,1.8630849802637737,1.8631641982189384,1.8630924207375568,1.8641123628083427,1.8638544595323636,1.8640455872417472,1.8682353509187608,1.8630663711065876,1.8630713490603823
4.877197208968523,4.877181776509255,4.887778132196373,4.877133417990091,4.87712444990452,4.877121094957818,4.877237565244383,4.877373806530765,4.877946563701169,4.877161509283461,4.8771413403973005,4.877491583863802,4.877762452989819,4.877119253884231,4.8771453986041715,4.8772405206130465,4.877115477462596,4.877288931160655,4.87711920115564,4.877122389079842,4.877126730801753,4.8771166963045784,4.877209374476307,4.877216735334431,4.877247732040154,4.877160708078653,4.887778142165785,4.877182226605102,4.877159962204665,4.877465502581275,4.877127220174091,4.8771704532598035,4.877200037196661,4.877119925029144,4.87714333496064,4.877117853498356,4.87711652985939,4.87715712306661,4.877120900191787,4.877181704616683,4.887778142273789,4.877115897066858,4.87711751489983,4.877121937623015,4.877137954445191,4.877157291752175,4.877116915221184,4.877289028491169,4.877117701303825,4.8771823766075,4.88777813973601,4.877117051298785,4.877497675882621,4.877130774560422,4.8771254801234845,4.877202936740382,4.877114490263507,4.877115781549407,4.877165210051972,4.877121588098274,4.87717223846871,4.877120119842494,4.877125520506069,4.877161944792154,4.8771338285138865,4.877115563608075,4.877135897470953,4.8877781403002425,4.87719756032512,4.8771176375786665,4.877129818646685,4.877130740338489,4.877219824996422,4.877121126910685,4.87713810572302,4.87720711585827,4.877126484587036,4.877118887813791,4.877224221468024,4.877270256302611,4.87718424850941,4.8771102257734125,4.877150933119652,4.877117366228646,4.877119101870114,4.877117903356502,4.877117197133741,4.87715215474885,4.877182499061524,4.887778130019112,4.877116391068232,4.87711757760304,4.877126044371799,4.8771183732301004,4.877227383512202,4.877199816418169,4.877220245643737,4.87766837432922,4.877115588382465,4.877116117338353
